incident_id,probability,is_real_incident,last_order_end,after_order_start,gap_minutes,total_after_distance_km,max_jump_distance_km,mean_speed_kmh,median_speed_kmh,max_speed_kmh,bearing_changes,static_segments_ratio,radius_from_start_m,coordinate_stability_m,return_count,after_order_start_hour,after_track_duration_minutes,bearing_changes_ratio,full_stop_count,linearity
25562,45,1,0001-01-01T00:00:00,2025-03-10T14:16:49.936000,1064620216.8322666,0.341,0.128,0.23,0.04,7.29,25,0.957,130.48,20.36,91,14,174.03,0.269,87,0.123
25561,0,0,0001-01-01T00:00:00,2025-03-10T16:51:22.791000,1064620371.37985,0.019,0.004,0.15,0.07,0.61,1,1.0,7.15,2.24,14,16,18.93,0.071,10,0.16
25560,0,0,0001-01-01T00:00:00,2025-03-10T06:19:22.922000,1064619739.3820332,82.215,18.349,7.2,0.06,704.97,86,0.962,18966.9,2383.8,419,6,650.84,0.192,414,0.0
25559,0,0,0001-01-01T00:00:00,2025-03-10T17:04:57.579000,1064620384.95965,0.018,0.007,1.74,0.25,6.34,2,0.75,11.18,4.14,3,17,4.73,0.667,2,0.635
25558,0,0,0001-01-01T00:00:00,2025-03-10T17:03:35.341000,1064620383.5890167,0.041,0.027,2.09,0.0,9.96,3,0.8,38.18,13.86,4,17,5.76,0.75,3,0.94
25557,0,0,0001-01-01T00:00:00,2025-03-10T16:55:39.282000,1064620375.6546999,0.162,0.094,0.53,0.01,2.84,4,0.727,151.56,61.55,7,16,13.55,0.4,4,0.936
25556,55,0,0001-01-01T00:00:00,2025-03-10T16:32:06.939000,1064620352.11565,0.425,0.103,0.16,0.0,4.58,3,0.955,413.11,66.99,104,16,35.64,0.027,22,0.971
25555,70,0,0001-01-01T00:00:00,2025-03-10T12:19:44.058000,1064620099.7343,5.122,0.455,1.14,0.07,16.53,36,0.833,2457.86,550.09,127,12,288.14,0.232,121,0.451
25554,0,0,0001-01-01T00:00:00,2025-03-10T16:46:28.631000,1064620366.4771832,0.004,0.001,0.01,0.01,0.02,1,1.0,1.48,0.57,16,16,20.94,0.062,11,0.35
25548,70,0,0001-01-01T00:00:00,2025-03-09T16:52:16.399000,1064618932.2733167,2.704,0.37,0.43,0.03,33.89,188,0.976,791.96,307.06,157,16,1450.85,0.216,735,0.218
25546,70,1,0001-01-01T00:00:00,2025-03-10T16:27:31.777000,1064620347.5296167,1.094,0.267,1.73,0.76,8.33,3,0.55,222.98,89.03,10,16,35.21,0.158,9,0.055
25544,45,0,0001-01-01T00:00:00,2025-03-10T14:34:27.136000,1064620234.4522667,0.593,0.23,0.22,0.0,6.53,7,0.951,399.4,96.36,74,14,147.7,0.087,76,0.673
25542,55,0,0001-01-01T00:00:00,2025-03-10T16:12:44.640000,1064620332.744,0.753,0.69,1.32,0.0,21.03,0,0.893,743.79,211.35,24,16,47.74,0.0,23,0.987
25539,65,0,0001-01-01T00:00:00,2025-03-10T16:52:11.140000,1064620372.1856667,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,5,16,6.41,0.0,4,0
25538,45,0,0001-01-01T00:00:00,2025-03-10T11:47:07.150000,1064620067.1191667,0.495,0.494,0.11,0.0,16.94,2,0.994,494.19,66.89,154,11,308.51,0.013,157,0.999
25537,45,0,0001-01-01T00:00:00,2025-03-10T16:19:07.955000,1064620339.1325834,0.605,0.605,0.16,0.0,18.88,2,0.992,604.73,93.21,117,16,36.3,0.017,27,0.999
25536,0,0,0001-01-01T00:00:00,2025-03-10T16:47:12.479000,1064620367.2079833,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,6,16,7.87,0.0,4,0
25534,65,0,0001-01-01T00:00:00,2025-03-10T16:48:11.796000,1064620368.1966,1.723,1.716,7.36,0.0,58.68,2,0.875,1719.9,806.93,1,16,5.97,0.286,2,0.998
25532,0,0,0001-01-01T00:00:00,2025-03-10T16:47:20.926000,1064620367.3487667,0.122,0.036,914.76,8.47,7250.04,3,0.125,46.46,18.5,7,16,5.06,0.429,1,0.109
25531,0,0,0001-01-01T00:00:00,2025-03-10T16:22:06.630000,1064620342.1105,0.086,0.015,2.2,0.13,38.04,1,0.895,29.35,9.23,18,16,29.33,0.056,15,0.249
25530,45,0,0001-01-01T00:00:00,2025-03-10T14:50:50.028000,1064620250.8338,0.44,0.438,0.21,0.0,13.4,0,0.985,439.63,91.31,61,14,120.08,0.0,59,1.0
25529,70,0,0001-01-01T00:00:00,2025-03-09T06:54:36.301000,1064618334.6050167,2.446,0.491,0.07,0.03,15.05,238,0.995,805.98,161.86,257,6,2035.3,0.231,1022,0.33
25527,0,0,0001-01-01T00:00:00,2025-03-09T13:53:04.315000,1064618753.0719167,12660.243,6329.296,18030.7,0.03,9821250.12,169,0.907,6329198.32,287885.15,19,13,1615.38,0.206,522,0.0
25526,0,0,0001-01-01T00:00:00,2025-03-10T06:19:22.922000,1064619739.3820332,40.973,9.645,3.64,0.06,392.94,84,0.979,9643.5,1032.19,413,6,629.76,0.194,408,0.188
25525,0,0,0001-01-01T00:00:00,2025-03-10T16:41:04.275000,1064620361.0712501,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,4,16,7.03,0.0,3,0
25524,0,0,0001-01-01T00:00:00,2025-03-10T16:43:42.011000,1064620363.7001834,0.001,0.0,0.67,0.01,2.13,0,0.667,0.28,0.14,5,16,4.93,0.0,3,0.217
25523,45,0,0001-01-01T00:00:00,2025-03-10T16:40:38.874000,1064620360.6479,0.69,0.69,3.59,0.0,28.7,0,0.875,690.4,324.18,1,16,6.43,0.0,3,1.0
25522,45,0,0001-01-01T00:00:00,2025-03-10T16:40:48.221000,1064620360.8036834,0.68,0.679,1531.69,0.01,6126.7,0,0.75,680.27,270.71,0,16,6.06,0.0,3,1.0
25521,0,0,0001-01-01T00:00:00,2025-03-09T17:59:40.691000,1064618999.6781833,267.273,17.983,127.53,0.0,33049.86,29,0.912,18313.36,3530.5,640,17,1366.08,0.038,642,0.05
25519,55,0,0001-01-01T00:00:00,2025-03-10T16:27:31.777000,1064620347.5296167,0.555,0.143,1.71,0.76,4.4,0,0.6,222.98,95.09,4,16,16.61,0.0,4,0.161
25518,0,0,0001-01-01T00:00:00,2025-03-10T16:37:09.657000,1064620357.16095,0.0,0.0,0.02,0.0,0.24,1,1.0,0.21,0.07,9,16,6.82,0.111,3,0.319
25516,45,0,0001-01-01T00:00:00,2025-03-10T10:00:28.830000,1064619960.4805,0.455,0.324,0.06,0.0,9.43,9,0.996,341.63,38.73,1,10,401.52,0.041,221,0.749
25515,0,0,0001-01-01T00:00:00,2025-03-10T16:32:46.986000,1064620352.7831,0.001,0.0,0.27,0.01,1.83,1,0.857,0.52,0.19,6,16,7.87,0.167,4,0.096
25514,0,0,0001-01-01T00:00:00,2025-03-10T16:36:27.691000,1064620356.4615167,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,4,16,4.0,0.0,2,0
25513,70,0,0001-01-01T00:00:00,2025-03-09T15:25:17.995000,1064618845.2999167,3.226,0.937,0.14,0.0,28.33,22,0.979,1022.26,56.79,760,15,1514.74,0.029,744,0.031
25509,0,0,0001-01-01T00:00:00,2025-03-10T16:34:15.111000,1064620354.25185,0.005,0.004,0.05,0.02,0.12,0,1.0,4.3,1.94,3,16,5.28,0.0,1,0.814
25492,70,0,0001-01-01T00:00:00,2025-03-10T04:50:05.402000,1064619650.0900333,24.096,2.052,3.14,0.0,84.55,63,0.88,10558.95,3218.87,72,4,708.08,0.051,395,0.426
25483,0,0,0001-01-01T00:00:00,2025-03-10T13:54:03.870000,1064620194.0645001,80.859,37.905,20.6,0.03,1173.29,24,0.879,37717.24,8122.42,80,13,163.96,0.195,74,0.015
25480,0,0,0001-01-01T00:00:00,2025-03-10T16:32:16.227000,1064620352.27045,0.008,0.005,3.43,0.24,10.01,1,0.667,4.7,2.61,2,16,4.36,0.5,2,0.557
25479,70,0,0001-01-01T00:00:00,2025-03-10T14:31:31.139000,1064620231.5189834,1.952,0.42,1.03,0.55,12.44,12,0.661,481.12,180.12,35,14,126.14,0.197,41,0.102
25475,0,0,0001-01-01T00:00:00,2025-03-09T18:47:28.975000,1064619047.4829166,138.178,51.839,5.43,0.0,1396.41,93,0.985,51283.02,2943.85,11,18,1309.83,0.124,678,0.032
25474,70,0,0001-01-01T00:00:00,2025-03-10T13:19:52.940000,1064620159.8823334,22.808,1.392,6.37,0.07,56.55,12,0.57,4625.0,1855.41,22,13,197.28,0.106,54,0.092
25460,0,0,0001-01-01T00:00:00,2025-03-10T16:26:13.229000,1064620346.2204833,0.095,0.043,0.3,0.14,1.41,0,0.9,59.87,24.31,9,16,9.84,0.0,4,0.397
25457,0,0,0001-01-01T00:00:00,2025-03-10T15:35:20.594000,1064620295.3432333,0.113,0.012,5.54,0.07,211.57,9,0.949,13.91,6.11,38,15,60.3,0.237,30,0.116
25454,0,0,0001-01-01T00:00:00,2025-03-10T15:25:09.850000,1064620285.1641667,0.138,0.015,0.18,0.09,1.5,16,0.949,21.33,5.78,38,15,69.6,0.421,36,0.155
25453,0,0,0001-01-01T00:00:00,2025-03-10T16:30:17.921000,1064620350.2986833,0.001,0.0,0.03,0.01,0.11,0,1.0,0.37,0.21,4,16,4.04,0.0,2,0.292
25450,0,0,0001-01-01T00:00:00,2025-03-09T12:54:52.894000,1064618694.8815666,14.395,5.586,10.89,0.0,5889.15,74,0.988,7501.37,874.77,11,12,1657.16,0.086,846,0.514
25448,0,0,0001-01-01T00:00:00,2025-03-10T16:23:30.515000,1064620343.5085833,0.008,0.006,48.81,0.0,474.75,1,0.8,6.4,1.8,9,16,6.92,0.111,3,0.789
25447,60,0,0001-01-01T00:00:00,2025-03-10T16:03:52.960000,1064620323.8826667,1.885,1.885,47.68,0.0,1049.0,0,0.955,1884.7,761.43,3,16,26.53,0.0,13,1.0
25446,0,0,0001-01-01T00:00:00,2025-03-10T16:22:44.742000,1064620342.7457,0.004,0.002,0.06,0.02,0.44,2,1.0,1.39,0.56,8,16,8.06,0.25,5,0.357
25445,0,0,0001-01-01T00:00:00,2025-03-09T17:34:48.125000,1064618974.8020834,72.405,31.09,7.02,0.0,2671.34,78,0.988,35645.09,2209.9,335,17,1375.41,0.114,674,0.088
25441,0,0,0001-01-01T00:00:00,2025-03-10T16:06:20.935000,1064620326.3489166,0.031,0.004,16.29,0.05,223.39,8,0.75,5.34,3.16,15,16,23.61,0.533,12,0.175
25440,70,0,0001-01-01T00:00:00,2025-03-09T17:47:46.668000,1064618987.7778,3.77,1.053,0.18,0.0,30.93,48,0.984,1057.25,50.86,683,17,1362.12,0.07,673,0.004
25439,0,0,0001-01-01T00:00:00,2025-03-09T18:47:28.975000,1064619047.4829166,131.461,51.839,5.21,0.0,1396.41,93,0.987,51283.02,2947.77,11,18,1301.94,0.125,675,0.077
25438,0,0,0001-01-01T00:00:00,2025-03-09T18:41:20.978000,1064619041.3496333,13.451,6.923,0.63,0.0,213.52,99,0.994,5648.83,1536.48,314,18,1307.97,0.149,658,0.409
25436,0,0,0001-01-01T00:00:00,2025-03-10T16:20:18.629000,1064620340.3104833,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,6,16,7.82,0.0,4,0
25434,0,0,0001-01-01T00:00:00,2025-03-10T16:20:27.044000,1064620340.4507333,0.001,0.0,0.01,0.0,0.01,1,1.0,0.45,0.19,7,16,7.88,0.143,5,0.18
25433,65,0,0001-01-01T00:00:00,2025-03-10T15:36:19.567000,1064620296.3261167,0.504,0.504,0.38,0.0,15.93,0,0.976,504.01,224.87,10,15,50.58,0.0,27,1.0
25431,55,1,0001-01-01T00:00:00,2025-03-10T14:27:52.705000,1064620227.8784167,0.717,0.23,0.77,0.06,27.06,25,0.91,439.15,90.6,62,14,118.68,0.379,56,0.612
25429,0,0,0001-01-01T00:00:00,2025-03-10T16:14:36.980000,1064620334.6163334,0.121,0.056,7.91,4.84,25.4,3,0.5,100.36,33.7,1,16,8.18,0.429,4,0.828
25428,0,0,0001-01-01T00:00:00,2025-03-10T16:15:42.312000,1064620335.7052,0.004,0.002,0.03,0.03,0.07,1,1.0,3.82,1.67,4,16,6.87,0.25,3,0.961
25427,0,0,0001-01-01T00:00:00,2025-03-10T12:17:09.980000,1064620097.1663334,4.041,4.041,160.16,0.0,29630.07,0,0.995,4041.21,583.17,180,12,245.77,0.0,137,1.0
25426,0,0,0001-01-01T00:00:00,2025-03-10T15:49:40.275000,1064620309.67125,0.096,0.02,0.18,0.13,0.6,6,1.0,66.69,21.52,16,15,31.48,0.375,16,0.692
25425,0,0,0001-01-01T00:00:00,2025-03-10T15:07:31.943000,1064620267.5323833,12.241,10.995,8.87,0.0,334.65,0,0.905,10998.64,4156.52,33,15,72.75,0.0,33,0.834
25424,0,0,0001-01-01T00:00:00,2025-03-10T16:15:37.824000,1064620335.6304,0.003,0.001,0.31,0.02,1.39,3,0.857,0.74,0.33,7,16,4.06,0.429,1,0.116
25423,0,0,0001-01-01T00:00:00,2025-03-10T16:12:51.596000,1064620332.8599334,0.004,0.001,46.44,0.17,337.97,5,0.7,0.58,0.28,9,16,3.99,0.556,2,0.073
25422,0,0,0001-01-01T00:00:00,2025-03-10T16:07:48.757000,1064620327.8126167,0.007,0.004,0.17,0.03,0.55,0,1.0,6.23,2.45,4,16,7.12,0.0,4,0.899
25421,70,0,0001-01-01T00:00:00,2025-03-10T09:51:06.334000,1064619951.1055666,1.726,0.338,0.24,0.02,10.17,18,0.968,676.63,37.43,0,9,383.77,0.098,179,0.202
25420,0,0,0001-01-01T00:00:00,2025-03-10T16:06:51.403000,1064620326.8567166,0.003,0.001,0.28,0.02,1.49,1,0.857,0.84,0.43,6,16,7.92,0.167,4,0.222
25419,45,0,0001-01-01T00:00:00,2025-03-10T16:10:15.629000,1064620330.2604833,14763.252,7381.626,187865.63,281538.46,282058.43,1,0.333,7381625.86,2950230.53,1,16,4.77,0.5,1,0.0
25418,45,0,0001-01-01T00:00:00,2025-03-10T16:06:41.909000,1064620326.6984832,0.621,0.621,16.24,0.0,64.96,0,0.75,621.47,304.27,0,16,4.75,0.0,2,1.0
25417,55,0,0001-01-01T00:00:00,2025-03-10T16:06:11.157000,1064620326.1859499,0.869,0.37,160.51,3.36,1151.34,3,0.417,785.85,345.24,4,16,7.04,0.273,2,0.904
25416,0,0,0001-01-01T00:00:00,2025-03-10T16:02:54.539000,1064620322.9089833,0.014,0.013,0.08,0.01,0.3,0,1.0,13.3,5.12,3,16,8.5,0.0,3,0.963
25415,70,0,0001-01-01T00:00:00,2025-03-10T14:32:24.121000,1064620232.4020168,1.245,0.562,13.27,0.0,1264.77,13,0.966,1008.75,373.64,47,14,98.97,0.112,36,0.81
25414,45,0,0001-01-01T00:00:00,2025-03-10T15:56:28.842000,1064620316.4807,0.981,0.976,7.57,0.03,52.85,0,0.857,975.7,320.72,0,15,13.18,0.0,4,0.993
25413,0,0,0001-01-01T00:00:00,2025-03-10T13:48:53.844000,1064620188.8974,0.146,0.031,0.34,0.0,93.05,5,0.985,48.93,9.32,673,13,140.88,0.007,120,0.336
25412,55,0,0001-01-01T00:00:00,2025-03-10T16:04:59.636000,1064620324.9939333,0.305,0.138,97.94,20.38,452.44,2,0.0,282.23,95.03,3,16,4.61,0.4,0,0.925
25411,55,0,0001-01-01T00:00:00,2025-03-10T13:40:06.650000,1064620180.1108334,1.288,0.361,275.95,0.03,18048.15,22,0.746,444.06,99.07,60,13,147.27,0.328,40,0.345
25409,55,0,0001-01-01T00:00:00,2025-03-10T11:08:15.472000,1064620028.2578666,0.639,0.259,0.16,0.02,7.9,23,0.981,461.67,201.31,115,11,297.76,0.146,153,0.722
25407,0,1,0001-01-01T00:00:00,2025-03-10T15:57:57.482000,1064620317.9580333,0.033,0.023,0.2,0.0,0.7,0,1.0,32.31,13.31,4,15,6.95,0.0,4,0.979
25406,0,0,0001-01-01T00:00:00,2025-03-10T15:56:41.165000,1064620316.6860833,0.018,0.017,1.41,0.01,8.45,0,0.833,17.05,5.87,5,15,8.05,0.0,4,0.923
25405,0,0,0001-01-01T00:00:00,2025-03-10T15:54:52.837000,1064620314.8806167,0.022,0.021,2.96,0.0,14.78,0,0.8,20.96,7.78,4,15,7.72,0.0,4,0.967
25404,0,0,0001-01-01T00:00:00,2025-03-10T15:57:11.207000,1064620317.1867833,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,6,15,5.09,0.0,3,0
25403,0,0,0001-01-01T00:00:00,2025-03-09T12:24:17.434000,1064618664.2905667,566.746,18.043,19.52,0.08,550.51,239,0.877,18051.13,4222.55,737,12,1656.71,0.263,726,0.0
25402,0,0,0001-01-01T00:00:00,2025-03-10T15:56:31.402000,1064620316.5233667,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,4,15,3.97,0.0,2,0
25401,70,1,0001-01-01T00:00:00,2025-03-10T12:51:22.583000,1064620131.3763833,1.563,1.065,0.49,0.0,31.36,1,0.947,836.4,167.33,85,12,188.05,0.011,89,0.535
25400,60,0,0001-01-01T00:00:00,2025-03-10T13:41:40.671000,1064620181.67785,1.282,0.609,0.5,0.02,18.09,6,0.962,594.46,155.78,72,13,137.58,0.077,67,0.005
25399,70,0,0001-01-01T00:00:00,2025-03-10T11:48:39.941000,1064620068.6656834,2.788,0.61,112.65,0.0,25721.81,22,0.958,2490.47,647.65,142,11,248.65,0.093,89,0.893
25398,0,0,0001-01-01T00:00:00,2025-03-09T14:16:54.174000,1064618776.9029001,33.158,10.606,1.75,0.25,1105.02,362,0.945,9048.14,1972.92,1171,14,1541.5,0.286,855,0.001
25397,70,0,0001-01-01T00:00:00,2025-03-09T13:25:55.655000,1064618725.9275833,1.791,0.258,0.19,0.0,31.93,17,0.982,636.77,200.66,636,13,1590.59,0.018,903,0.267
25396,0,0,0001-01-01T00:00:00,2025-03-10T15:55:54.930000,1064620315.9155,0.001,0.0,3.09,0.24,11.85,2,0.75,0.35,0.13,3,15,0.86,0.667,0,0.609
25395,0,1,0001-01-01T00:00:00,2025-03-10T15:57:01.005000,1064620317.01675,0.001,0.0,8.98,0.61,34.72,2,0.75,0.36,0.14,3,15,0.28,0.667,0,0.52
25394,45,1,0001-01-01T00:00:00,2025-03-10T13:43:26.839000,1064620183.4473166,0.358,0.037,0.16,0.1,1.11,17,0.985,31.59,6.8,67,13,132.82,0.254,66,0.027
25393,45,0,0001-01-01T00:00:00,2025-03-10T15:45:58.341000,1064620305.97235,0.33,0.33,1.96,0.0,9.81,1,0.8,329.67,122.7,0,15,10.0,0.25,4,1.0
25392,0,1,0001-01-01T00:00:00,2025-03-10T15:51:31.364000,1064620311.5227333,0.001,0.001,0.13,0.02,0.35,3,1.0,0.48,0.18,4,15,3.68,0.75,2,0.032
25391,0,0,0001-01-01T00:00:00,2025-03-10T15:46:26.545000,1064620306.4424167,0.077,0.061,23.56,0.0,201.15,0,0.778,77.05,29.64,8,15,8.22,0.0,4,0.994
25390,0,1,0001-01-01T00:00:00,2025-03-09T15:50:58.758000,1064618870.9793,2.851,2.523,0.12,0.0,77.16,3,0.993,2523.25,1253.91,366,15,1443.48,0.004,716,0.782
25388,70,0,0001-01-01T00:00:00,2025-03-10T13:02:23.254000,1064620142.3875667,2.507,0.55,0.85,0.05,18.1,32,0.842,879.65,85.03,0,13,169.33,0.283,95,0.222
25387,70,0,0001-01-01T00:00:00,2025-03-10T13:33:45.127000,1064620173.7521167,1.298,0.516,0.56,0.02,15.66,3,0.913,1109.44,235.88,60,13,136.26,0.044,62,0.854
25386,0,1,0001-01-01T00:00:00,2025-03-10T15:42:48.853000,1064620302.8142166,0.002,0.0,0.69,0.01,5.88,1,0.9,0.74,0.29,10,15,6.94,0.1,2,0.482
25385,0,0,0001-01-01T00:00:00,2025-03-10T09:10:59.741000,1064619910.9956833,8.349,8.349,0.93,0.0,277.12,2,0.997,8349.1,1066.87,292,9,398.63,0.007,233,1.0
25384,0,0,0001-01-01T00:00:00,2025-03-10T15:41:12.879000,1064620301.2146499,0.12,0.115,1.05,0.03,5.13,3,0.8,117.61,43.22,0,15,7.38,0.75,2,0.969
25383,55,1,0001-01-01T00:00:00,2025-03-10T05:04:38.082000,1064619664.6347001,0.636,0.165,0.06,0.01,6.79,40,0.991,367.28,43.24,326,5,644.52,0.12,327,0.578
25382,60,0,0001-01-01T00:00:00,2025-03-10T14:58:05.862000,1064620258.0977,1.009,0.437,1.11,0.15,12.91,6,0.929,439.03,131.7,24,14,48.86,0.222,25,0.009
25381,45,1,0001-01-01T00:00:00,2025-03-10T15:42:50.380000,1064620302.8396666,0.441,0.314,5.08,0.64,25.88,2,0.5,314.34,134.58,2,15,4.54,0.4,0,0.466
25380,65,0,0001-01-01T00:00:00,2025-03-10T15:29:09.485000,1064620289.1580833,1.437,1.437,5.0,0.0,84.98,0,0.941,1436.78,640.58,11,15,19.62,0.0,10,1.0
25379,45,0,0001-01-01T00:00:00,2025-03-10T15:37:47.078000,1064620297.7846334,0.752,0.625,3.36,1.87,9.71,0,0.5,658.39,317.69,0,15,7.97,0.0,1,0.875
25378,0,0,0001-01-01T00:00:00,2025-03-10T15:39:29.792000,1064620299.4965333,0.007,0.002,3.78,0.03,24.86,2,0.714,2.13,0.82,6,15,7.76,0.333,4,0.161
25377,45,0,0001-01-01T00:00:00,2025-03-10T15:36:49.397000,1064620296.8232834,0.733,0.733,2.22,0.0,22.15,0,0.9,733.06,351.3,5,15,10.39,0.0,5,1.0
25376,0,0,0001-01-01T00:00:00,2025-03-10T15:42:36.584000,1064620302.6097333,0.067,0.023,151.26,12.15,849.9,1,0.333,44.08,19.39,5,15,4.04,0.2,2,0.653
25375,60,0,0001-01-01T00:00:00,2025-03-10T15:38:46.665000,1064620298.77775,1.95,1.949,6.44,0.0,45.08,0,0.857,1949.22,940.73,1,15,6.89,0.0,2,1.0
25374,0,0,0001-01-01T00:00:00,2025-03-10T15:41:30.126000,1064620301.5021,0.007,0.003,0.26,0.11,0.88,0,1.0,6.66,2.53,4,15,4.92,0.0,3,0.955
25373,0,0,0001-01-01T00:00:00,2025-03-10T15:38:28.213000,1064620298.4702166,0.001,0.0,0.0,0.0,0.01,1,1.0,0.37,0.14,6,15,6.64,0.167,3,0.357
25371,70,0,0001-01-01T00:00:00,2025-03-10T13:24:07.836000,1064620164.1306,3.245,1.209,1.37,0.01,37.32,3,0.918,2455.4,595.61,1,13,139.67,0.042,66,0.757
25370,55,0,0001-01-01T00:00:00,2025-03-10T14:52:12.463000,1064620252.2077166,0.517,0.24,0.57,0.02,6.94,4,0.852,423.72,111.29,23,14,51.05,0.154,22,0.82
25369,0,0,0001-01-01T00:00:00,2025-03-09T13:16:26.148000,1064618716.4358001,130.411,15.295,4.95,0.12,466.65,179,0.932,16511.4,2218.52,0,13,1584.61,0.226,738,0.122
25368,45,0,0001-01-01T00:00:00,2025-03-10T14:58:05.862000,1064620258.0977,0.566,0.418,0.72,0.15,12.46,5,0.96,439.03,115.03,22,14,40.92,0.208,23,0.775
25367,0,0,0001-01-01T00:00:00,2025-03-10T15:35:28.124000,1064620295.4687333,0.019,0.018,1.69,0.0,8.37,0,0.8,18.5,6.85,4,15,3.95,0.0,2,1.0
25366,0,0,0001-01-01T00:00:00,2025-03-09T13:17:12.481000,1064618717.2080168,484.766,19.081,46.48,0.01,6876.74,136,0.887,19086.62,4178.15,690,13,1581.98,0.158,715,0.03
25365,0,0,0001-01-01T00:00:00,2025-03-10T15:32:09.628000,1064620292.1604667,0.014,0.012,0.14,0.03,0.36,4,1.0,11.42,4.63,7,15,6.93,0.571,4,0.761
25364,70,0,0001-01-01T00:00:00,2025-03-09T17:58:13.366000,1064618998.2227666,6.926,1.163,0.28,0.08,34.89,105,0.981,1044.84,56.35,627,17,1299.66,0.166,619,0.023
25362,0,0,0001-01-01T00:00:00,2025-03-10T15:30:52.863000,1064620290.88105,0.004,0.002,0.08,0.02,0.31,0,1.0,3.86,1.24,8,15,5.09,0.0,3,0.985
25361,55,0,0001-01-01T00:00:00,2025-03-10T15:22:06.153000,1064620282.10255,0.328,0.124,2.86,0.86,20.14,1,0.545,324.59,136.18,5,15,13.79,0.1,4,0.988
25360,70,0,0001-01-01T00:00:00,2025-03-09T15:45:48.069000,1064618865.80115,5.52,0.405,0.21,0.01,12.11,88,0.953,650.78,34.21,0,15,1427.87,0.134,625,0.075
25358,70,0,0001-01-01T00:00:00,2025-03-10T13:24:07.836000,1064620164.1306,1.578,0.957,0.71,0.01,29.79,3,0.942,1255.54,324.32,1,13,131.84,0.044,64,0.796
25357,0,0,0001-01-01T00:00:00,2025-03-10T15:26:52.012000,1064620286.8668667,0.002,0.001,0.01,0.02,0.02,0,1.0,1.66,0.62,4,15,7.56,0.0,4,0.848
25356,0,1,0001-01-01T00:00:00,2025-03-10T15:28:28.715000,1064620288.4785832,0.004,0.004,0.03,0.0,0.12,0,1.0,3.97,1.94,3,15,5.96,0.0,3,1.0
25354,0,0,0001-01-01T00:00:00,2025-03-10T15:30:00.382000,1064620290.0063667,0.0,0.0,0.51,0.0,2.52,0,0.8,0.32,0.13,4,15,4.01,0.0,2,0.44
25353,0,1,0001-01-01T00:00:00,2025-03-10T15:11:03.438000,1064620271.0573001,0.032,0.01,0.15,0.07,0.94,6,1.0,13.67,5.3,15,15,22.39,0.4,12,0.305
25352,60,0,0001-01-01T00:00:00,2025-03-10T10:30:09.343000,1064619990.1557167,1.161,0.935,0.22,0.0,28.35,10,0.994,955.83,75.59,0,10,303.13,0.065,154,0.815
25351,0,0,0001-01-01T00:00:00,2025-03-10T15:23:11.872000,1064620283.1978667,0.202,0.199,1.51,0.05,5.93,0,0.75,198.65,97.14,1,15,7.9,0.0,2,0.985
25350,45,0,0001-01-01T00:00:00,2025-03-10T15:25:30.345000,1064620285.5057501,0.031,0.021,0.33,0.0,1.31,0,0.8,29.43,9.05,4,15,6.98,0.0,3,0.956
25349,0,0,0001-01-01T00:00:00,2025-03-10T15:26:20.802000,1064620286.3467001,0.007,0.007,0.05,0.0,0.21,1,1.0,6.94,2.77,3,15,6.04,0.333,3,1.0
25348,60,0,0001-01-01T00:00:00,2025-03-10T15:24:03.540000,1064620284.059,0.687,0.672,2.19,0.16,10.47,1,0.8,671.6,333.19,1,15,7.98,0.25,2,0.974
25347,0,0,0001-01-01T00:00:00,2025-03-10T15:25:10.002000,1064620285.1667,0.006,0.002,1.95,0.06,17.91,3,0.818,2.03,0.71,10,15,6.46,0.3,3,0.356
25346,0,0,0001-01-01T00:00:00,2025-03-10T15:28:23.731000,1064620288.3955168,0.001,0.001,0.03,0.0,0.2,0,1.0,1.41,0.49,5,15,2.23,0.0,1,1.0
25344,70,1,0001-01-01T00:00:00,2025-03-10T13:19:52.940000,1064620159.8823334,10.384,1.392,4.34,0.02,56.55,9,0.738,4064.83,1595.0,22,13,130.38,0.114,48,0.225
25342,0,0,0001-01-01T00:00:00,2025-03-10T15:22:16.063000,1064620282.2677168,0.026,0.006,10.3,2.12,43.11,4,0.5,5.85,3.3,8,15,6.81,0.5,2,0.228
25341,55,0,0001-01-01T00:00:00,2025-03-10T15:18:45.356000,1064620278.7559334,0.826,0.6,3.52,0.76,23.75,1,0.52,728.78,232.29,18,15,9.91,0.042,2,0.883
25340,75,0,0001-01-01T00:00:00,2025-03-10T12:32:32.295000,1064620112.53825,1.204,0.253,0.4,0.0,9.99,9,0.942,215.42,90.27,19,12,176.72,0.076,110,0.142
25338,0,0,0001-01-01T00:00:00,2025-03-10T15:19:48.300000,1064620279.8050001,0.001,0.001,0.01,0.01,0.02,2,1.0,0.38,0.2,4,15,6.89,0.5,4,0.226
25336,0,0,0001-01-01T00:00:00,2025-03-10T15:22:24.174000,1064620282.4029001,0.002,0.001,0.07,0.01,0.42,0,1.0,0.59,0.23,7,15,4.81,0.0,1,0.092
